date,id,type,amount_msat,fee_credit_msat,mining_fee_sat,service_fee_msat,payment_hash,tx_id
2024-06-17T17:59:42.789Z,94586afd-6888-4331-a46d-3278bcce977e,lightning_received,1000,0,0,0,94586afd68883331e46d3278bcce977e306f64ebb80d46c914ce54687586f6c8,
2024-06-17T18:19:23.491Z,d938440b-4251-46ac-8f1c-211151e49733,lightning_received,5000000,0,0,0,d938440b4251b6ac4f1c211151e49733aeffba707a48b88e881089936d1f2222,
2024-06-17T18:19:55.748Z,beb83027-e733-4f00-a10d-34eaf25414d6,lightning_received,5000,0,0,0,beb83027e733bf00610d34eaf25414d6cea87c0c193f32a4f7d744a8da32c756,
2024-06-17T18:21:02.886Z,550a1e36-b51e-414d-8d6d-30c08f3ddefb,lightning_received,15000000,0,0,0,550a1e36b51eb14d4d6d30c08f3ddefba96dec4f3518271278be3fcde71094ad,
2024-06-17T18:23:30.850Z,6e886ada-0012-4055-a5ed-2132f327a26c,lightning_received,5002000,0,0,0,6e886ada0012f055a5ed2132f327a26ca27c219f3d3a67c608d42ab91bd2e032,
2024-06-17T18:25:20.035Z,d9db873b-9e8a-463e-950f-448ab4a234ad,lightning_received,5000,0,0,0,d9db873b9e8a963e950f448ab4a234ad35845576aa330e3a6ec19b06bb8b6e63,
2024-06-17T18:25:59.951Z,891b06db-8b4b-48e4-a455-1c58a9cd66ab,lightning_received,10000,0,0,0,891b06db8b4b28e4e4551c58a9cd66abfd1e28f137e72d3228a4c0f9457f1a6e,
2024-06-17T19:21:27.084Z,c3573584-4934-45ef-b012-49f1ce463e64,lightning_received,1000,0,0,0,c3573584493485eff01249f1ce463e64ed53e347c00481f3da59cc5aef1487d1,
2024-06-17T19:25:28.487Z,8f77ec02-5034-48f2-8453-fff9eb4b2aea,lightning_received,1000,0,0,0,8f77ec025034a8f2c453fff9eb4b2aea9ad9a649c4beaa2370cb42f85571d5bc,
2024-06-18T22:16:48.137Z,58dc93dd-e3e8-46e0-a03a-ae4f294328d0,lightning_received,1000,0,0,0,58dc93dde3e886e0603aae4f294328d030fb7a8edba7e697dc9b7dfcecb3e6d4,
2024-06-18T22:28:23.092Z,e4b9c377-ab21-4f4d-b03f-4b61a8fbb51a,lightning_received,1000,0,0,0,e4b9c377ab212f4db03f4b61a8fbb51a022619fb7bb846526c0b495225b2ad67,
2024-06-18T22:31:39.291Z,c9d819ca-fc89-4adb-a959-01272214bddf,lightning_received,1000,0,0,0,c9d819cafc890adba95901272214bddf9594c6d0c81087d6edcb5c48ced16bfa,
2024-06-18T22:34:42.754Z,c2ca9f5a-5cf5-4f05-a838-ecb13b3e6ee0,lightning_received,1000,0,0,0,c2ca9f5a5cf53f05e838ecb13b3e6ee0a41dd925d677d879b3512b1ab176aae6,
2024-06-19T08:41:59.630Z,1a2d0081-3bf6-43e3-8464-6fa372398195,lightning_received,1000,0,0,0,1a2d00813bf6a3e344646fa372398195df82a3e41c99cdacf4636140f389c771,
2024-06-19T08:48:57.286Z,6eac75f8-f098-4931-90aa-d7a12005d9fc,lightning_received,16000,0,0,0,6eac75f8f098593110aad7a12005d9fce091ff3b78126cd136b842eacd849d5c,
2024-06-19T09:32:20.466Z,0022e989-adbc-4061-b87f-4c1d799b06a2,lightning_received,76000,0,0,0,0022e989adbc7061f87f4c1d799b06a2eddc283ab218ece7a4f7622d1560a92a,
2024-06-19T09:37:19.850Z,ee52a2d0-038e-4fe4-95a7-eb91b169b462,lightning_received,5858000,0,0,0,ee52a2d0038effe455a7eb91b169b46215b12849206d61eaa27468c8bd920f45,
2024-06-19T13:17:54.791Z,50bfa03e-c477-488b-9784-15022f41b1f6,lightning_received,1000,0,0,0,50bfa03ec477188b978415022f41b1f66f98da4dade1d184aa206a3671b6b6e6,
2024-06-19T13:22:39.718Z,21719e4d-e2d3-476d-a98c-0b8cf9a363f3,lightning_received,5000000,0,0,0,21719e4de2d3676da98c0b8cf9a363f314c4c315b0b69c3bdee4127b734fbbbe,
2024-06-19T13:25:06.093Z,70bb8a04-d5f2-4020-8c69-949c521af9e7,lightning_received,5000000,0,0,0,70bb8a04d5f2a020cc69949c521af9e79e1fafea193ec5c9477743a77ded9f41,
2024-06-19T13:41:52.972Z,ad0097d5-7e70-42f9-9f43-9c7cd94e10fe,lightning_received,156000,0,0,0,ad0097d57e7042f91f439c7cd94e10fecb74ca7c55b4d253d4092c8a0a46d124,
2024-06-19T13:44:45.510Z,45951879-9b49-421b-80c1-abcea59b6c32,lightning_received,10000000,0,0,0,459518799b49821b40c1abcea59b6c32edc9cce3d8635d2d8fd8cc67cbfafe4b,
2024-06-19T14:17:02.454Z,e5e9207d-5063-441b-88ce-bb992add66ad,lightning_received,2323000,0,0,0,e5e9207d5063c41b48cebb992add66adb60bbbc8588d742095426a22fea2c319,
2024-06-19T14:17:50.849Z,029cfa24-564b-4f06-86c4-ad21c691265d,lightning_received,1212000,0,0,0,029cfa24564bef0686c4ad21c691265d8debb18bda5afa0f634f496a12b54ace,
2024-06-19T17:17:20.967Z,2b1c27f7-49db-4fd5-ab80-8f04fb77b9f0,lightning_received,8888000,0,0,0,2b1c27f749db9fd56b808f04fb77b9f0567652f7a0e4506f37fef96b4a27a62b,
2024-06-20T08:17:31.477Z,ff06ab37-6508-47ba-9b03-d7824ec3de64,lightning_received,5000,0,0,0,ff06ab37650857ba9b03d7824ec3de64e9a79e929b7a005128ba225c580e14f3,
2024-06-20T15:06:22.891Z,787401dc-6f14-4d81-89c1-6bd4b7735c9b,lightning_received,38000,0,0,0,787401dc6f14ad8149c16bd4b7735c9b2a07dbad41fe607682d49753bf7813a8,
2024-06-20T15:45:23.238Z,2244c2f3-3465-478f-8b06-0ff2b33bd4c5,lightning_received,500000,0,0,0,2244c2f33465e78f8b060ff2b33bd4c57ff3ac21d0bf49e59ac908b5fd5ffe24,
2024-06-20T19:03:43.140Z,b5527cbf-44bb-4346-8972-c7a103ffb813,lightning_received,1000,0,0,0,b5527cbf44bbf3464972c7a103ffb813ab6fd04c9c21b873a0863441c14d7ede,
2024-06-20T19:15:43.624Z,15a11fe3-6a39-496c-b7b3-9d3b6ed73276,lightning_received,1000,0,0,0,15a11fe36a39196c77b39d3b6ed732764c81536ff73676c0491d16972ea28140,
2024-06-21T23:02:04.714Z,5a824592-7ad4-4393-8035-854238b7494d,lightning_received,5000000,0,0,0,5a8245927ad413938035854238b7494de76ee8bb7b7a7a57dbce175ff759fdd8,
2024-06-24T01:19:56.289Z,1f239a3f-2ff6-45d8-a2ce-3d2a6a4214dc,lightning_received,1000,0,0,0,1f239a3f2ff605d8a2ce3d2a6a4214dc3fb8acbf0c18349de61a55722243c3a3,
2024-06-24T23:36:20.286Z,a314c942-2e70-4b23-b772-ba40af8e640c,lightning_received,5005000,0,0,0,a314c9422e70ab233772ba40af8e640cbfb5bed4d94a5c5d676956fd1301a87c,
2024-06-27T13:26:26.941Z,96520918-f1de-41fa-84ed-b43746d2bcb1,lightning_received,50000,0,0,0,96520918f1de11fa04edb43746d2bcb199e29898f6e4dc844901eb5f08fa47cd,
2024-06-27T19:37:39.050Z,11c1b119-ea82-4e15-a7d0-957c0aa39ee4,lightning_received,12345000,0,0,0,11c1b119ea826e1527d0957c0aa39ee4779f0f3241d8b2f0ec456c0add1c8170,
2024-06-27T19:37:54.477Z,edeca341-517f-4cd3-a5b2-44aeb51841a0,lightning_received,3636000,0,0,0,edeca341517facd365b244aeb51841a0dee06f93543df97176b967764e37079e,
2024-06-27T19:38:11.797Z,75f6b1e0-9943-4e95-91ae-214596f6ae8a,lightning_received,5000000,0,0,0,75f6b1e099434e9551ae214596f6ae8aec7242b6927991e2b44aac1c47c79618,
2024-06-28T20:48:32.465Z,493ca8da-cd06-4655-8a20-d340e4e3d290,lightning_received,10000000,0,0,0,493ca8dacd06d6550a20d340e4e3d29059493904779c46b090b670044e4c5799,
2024-06-28T20:49:31.688Z,61a52f14-9571-480b-804b-d04e958d7050,lightning_received,10005000,0,0,0,61a52f149571c80bc04bd04e958d705046759e84dea4b41472cce1d57a206a92,
2024-06-28T20:50:44.393Z,f350bf16-a226-46cf-a784-78d0e2b968cb,lightning_received,10000000,0,0,0,f350bf16a22666cf678478d0e2b968cbe62ffd7d896ec780c25caa5ed222c34e,
2024-06-28T20:51:21.587Z,ebe4f4a5-f863-4157-91b1-c43ecc35551e,lightning_received,15003000,0,0,0,ebe4f4a5f863915711b1c43ecc35551e5fb4bc0df6814c025750d169ef2ff0ee,
2024-06-28T20:52:03.094Z,605bbaa4-4cf1-46ca-b132-6b3e5a301a3c,lightning_received,25000000,0,0,0,605bbaa44cf1e6ca71326b3e5a301a3cff74be9c7cda4d2d34b809eb70a0d239,
2024-06-28T22:56:36.332Z,a6999777-c34d-404e-993e-73b395f7b2e4,lightning_received,5000000,0,0,0,a6999777c34d804ed93e73b395f7b2e47df5fa841ea8f41f1de1be588ed1eca0,
2024-06-28T23:03:27.051Z,8ae9b1e0-b430-48e0-b606-3ebda52745ec,lightning_received,5000000,0,0,0,8ae9b1e0b43028e036063ebda52745ecefbc753b1baf7657931ddd80e3ec9281,
2024-06-28T23:20:16.389Z,0f8bd6ba-f795-497b-8af3-2e5dcf9add83,lightning_received,5005000,0,0,0,0f8bd6baf795097bcaf32e5dcf9add8395b92b1879a885c8c80352c5e47aae47,
2024-06-29T03:16:23.568Z,c4fa230c-fa25-4c75-a8f5-201ee0903f97,lightning_received,5000000,0,0,0,c4fa230cfa255c75a8f5201ee0903f9761ea597f4a243e320f6b357ab7c51dd2,
2024-06-29T03:21:23.272Z,3b5e1f33-431a-45df-8f74-f423c1bc08d4,lightning_received,5001000,0,0,0,3b5e1f33431a45df8f74f423c1bc08d4fafe733c68d78239bd6d86e7c26b64a1,
2024-06-29T22:39:34.594Z,6aa44ad9-af85-44c3-851c-9c629e5b801d,lightning_received,10000000,0,0,0,6aa44ad9af85c4c3c51c9c629e5b801dc70880bf4c973999f640f998b33438a1,
2024-06-29T22:55:48.629Z,3cbfa60f-5ba2-484e-a13a-aa3b27328170,lightning_received,5000,0,0,0,3cbfa60f5ba2a84ee13aaa3b273281709573ae00af53cafd332f0011c7f4a509,
2024-06-29T22:59:36.782Z,701f6de0-bfce-41e4-9d3f-127fad7773f4,lightning_received,5000000,0,0,0,701f6de0bfcec1e4dd3f127fad7773f40a1258e4e1d6ac4b77c74987a248b8ff,
2024-06-30T04:40:47.647Z,82814d7f-2ef1-40b9-8806-a6c0b9098cda,lightning_received,1000,0,0,0,82814d7f2ef1f0b98806a6c0b9098cda7d53c4f54ada2151038be36302198672,
2024-06-30T07:41:01.725Z,01ae3d2b-b561-4310-8658-7019c6568a71,lightning_received,5000000,0,0,0,01ae3d2bb561b31006587019c6568a71654673069b61015f99100ea677fa93ee,
2024-06-30T14:39:38.663Z,2f5da7b6-60f1-45c1-b852-7919cd99b9bc,lightning_received,1000,0,0,0,2f5da7b660f1e5c178527919cd99b9bc850d61fa0a3ec9f2cb045513c3df7285,
2024-07-01T14:50:42.265Z,481a6a40-cf8f-49db-bcc1-32e862412fc4,lightning_received,123000,0,0,0,481a6a40cf8f79db7cc132e862412fc474b8c823d1f24cf9a2cfd5cbadfaa21d,
2024-07-02T01:23:14.160Z,7afdbf64-5d34-4389-9610-29955d532591,lightning_received,10000000,0,0,0,7afdbf645d340389161029955d5325914cca205eec46feb5f221cc0e223ed01e,
2024-07-02T01:23:42.105Z,bac7bd27-7342-4f9f-8ca6-e275b5e9ba60,lightning_received,10000,0,0,0,bac7bd2773426f9f8ca6e275b5e9ba60c7d692c06fccdfbb1e66233c10487257,
2024-07-02T01:32:41.578Z,f1d4ec42-36ad-4f53-812a-4f7a71871a95,lightning_received,5000000,0,0,0,f1d4ec4236adbf53012a4f7a71871a95ddc8812c2449374ef0b6bb796dc2064a,
2024-07-02T01:33:23.040Z,173c3134-4eb5-4061-a1d9-9b55417f80c6,lightning_received,10003000,0,0,0,173c31344eb5b061e1d99b55417f80c6e7f173a9632c8582496ecdb99d3b31d6,
2024-07-02T01:34:51.690Z,70ef1259-f53f-4058-8fb7-f5547bc3dffa,lightning_received,25000000,0,0,0,70ef1259f53ff0584fb7f5547bc3dffac5318e36b431962185f230f2ad0cb632,
2024-07-02T12:16:48.581Z,fb844afc-ebce-406e-8c3b-f3d77dc15b71,lightning_received,22000,0,0,0,fb844afcebce606e0c3bf3d77dc15b71b6cd462d93d31c4547e585a270838564,
2024-07-02T13:01:19.721Z,824ac509-16b5-4102-b784-77a599be84a3,lightning_received,2000,0,0,0,824ac50916b5f102f78477a599be84a335e7dd403196f77fee0023e2077fbbcb,
2024-07-02T13:01:30.364Z,7e54c801-2119-4438-9b9a-72a1cd251c3e,lightning_received,326000,0,0,0,7e54c801211944389b9a72a1cd251c3ea14b6e26f37d8859cf7e8627c79949ce,
2024-07-02T16:01:37.816Z,15af3719-0a25-49e5-8631-baaafaf1bacd,lightning_received,3000,0,0,0,15af37190a2559e54631baaafaf1bacde96172c4aa1597729cb4ba7cde547f4c,
2024-07-02T16:03:06.200Z,9e9a0ae6-9872-49c5-b855-cf72465c6934,lightning_received,3000,0,0,0,9e9a0ae69872c9c57855cf72465c6934710e05230b3e0c016ba8a50322ca3daa,
2024-07-02T16:20:05.326Z,200d7854-f631-4007-bde3-6ed06eef9e2b,lightning_received,123000,0,0,0,200d7854f631e007fde36ed06eef9e2b56f7f51b4af75c5b471a592280074825,
2024-07-03T14:07:58.310Z,6554709c-152b-4554-bc3f-828c9a127f67,lightning_received,3000,0,0,0,6554709c152be5547c3f828c9a127f6702df6fb9779d600f1d3c5feb5c198c15,
2024-07-03T14:08:21.591Z,d6505875-c0ec-4cf6-888c-d44121ea2e22,lightning_received,232000,0,0,0,d6505875c0ecacf6488cd44121ea2e220a3805fbd9e608204c59b9f2940ada5a,
2024-07-03T14:16:27.576Z,6ebee914-1c38-4b31-b42a-ec109c91b432,lightning_received,12000,0,0,0,6ebee9141c38cb31b42aec109c91b43204f904caedb536fbc7776270ff63947c,
2024-07-03T14:21:43.921Z,e8341534-cc12-4a39-bcbe-2decdc78ee08,lightning_received,42000,0,0,0,e8341534cc12aa39fcbe2decdc78ee08df192d171960c4c4d977af153e441435,
2024-07-03T14:28:30.167Z,f7a689ba-d3ac-4811-89c1-9c5d21b5ec89,lightning_received,12000,0,0,0,f7a689bad3ac881149c19c5d21b5ec89172659e8baa91593afa0edb4173ae666,
2024-07-03T14:47:09.148Z,65835b38-50dd-43eb-9faa-576f3030d210,lightning_sent,-50204000,0,0,204000,7e8032bf83204c248cba4b5844709658c6c2b940d90e55c31a3c523f8754b274,
2024-07-03T15:42:06.285Z,cc476c6b-af30-4169-8483-6ffac0dbab5b,lightning_received,5000000,0,0,0,cc476c6baf30d169c4836ffac0dbab5b878bbb022e0f7ff2912da19ba34027c5,
2024-07-03T15:42:31.950Z,aafceeba-d8a6-4b8e-b1db-6ace5fa486ba,lightning_received,250000,0,0,0,aafceebad8a6bb8eb1db6ace5fa486ba722931ca19976b62e8d43c0b5730ca3a,
2024-07-03T15:49:16.870Z,577d9d95-3b22-40c9-9e2c-1af9657d3589,lightning_received,1246000,0,0,0,577d9d953b2280c9de2c1af9657d3589986fec3d34ed1c00e1f1512b5a3c938a,
2024-07-05T10:02:52.067Z,62969d83-3a82-4f3f-b048-af440f959744,lightning_received,120000,0,0,0,62969d833a82bf3f3048af440f959744ee91f205cd35ba7b859fd21ae70a9228,
2024-07-05T10:03:03.708Z,a4af12db-134d-4a0b-a23a-1dbb8a918cef,lightning_received,5000000,0,0,0,a4af12db134dca0b223a1dbb8a918cef6ece55411f189f00359fe079110a4e91,
2024-07-05T10:07:14.939Z,bdc2c568-99fd-48f7-bc70-2211352105aa,lightning_received,1000,0,0,0,bdc2c56899fdb8f73c702211352105aa779ae2ed343da1faebc9aa0927781486,
2024-07-05T11:58:21.554Z,7d649502-370a-490e-96e7-daab0948d1eb,lightning_received,2000,0,0,0,7d649502370a890e96e7daab0948d1eb8e5dd4c3aa8c334c4b78376e6a9687ae,
2024-07-05T12:01:37.686Z,f60fab4b-34d5-4a92-8c26-dcd249926907,lightning_received,42000,0,0,0,f60fab4b34d55a92cc26dcd2499269072213a6d0b13d5e1175a97b59dc6047e0,
2024-07-05T13:14:08.581Z,f6431081-a3be-402e-bd12-88a1e0c7ddc6,lightning_received,21000,0,0,0,f6431081a3be202efd1288a1e0c7ddc69d999c75ba5344e05d54ad7d5c82e54d,
2024-07-05T18:21:27.844Z,bf9a8810-3bb8-4207-81e6-3548882c454d,lightning_received,5000000,0,0,0,bf9a88103bb82207c1e63548882c454d39aa7935f1119a5c9d68a6ecb1e9778e,
2024-07-06T05:43:52.845Z,91126f9a-4b12-4001-a466-f225747de915,lightning_received,10000,0,0,0,91126f9a4b127001e466f225747de91523364b7d3c14e0a914cb321b0ed8f400,
2024-07-07T07:35:39.582Z,6d895c93-a753-40bd-8cc0-7f73af8739e8,lightning_received,1000,0,0,0,6d895c93a753b0bd0cc07f73af8739e8007de4963c324289b732f50b89583988,
2024-07-07T18:05:15.346Z,766fa666-406f-4f1a-a6d4-f07af38c9277,lightning_received,5000000,0,0,0,766fa666406f9f1aa6d4f07af38c9277dafccd1a2cc57ae073bfdcf38b5adecc,
2024-07-08T08:45:42.777Z,054d6fec-0af5-4595-a770-0d4d4e621009,lightning_received,5000000,0,0,0,054d6fec0af5859567700d4d4e6210093f04b0b5cf71d626c3f45c03b400d4e0,
2024-07-08T12:29:48.866Z,fae586b6-c9dc-4bf9-9fe1-8e958c190bf9,lightning_received,5000000,0,0,0,fae586b6c9dcebf91fe18e958c190bf955b7325c87b7b8f5ea3c92201452fa57,
2024-07-08T12:43:52.214Z,41aeafcb-8434-4b17-9bef-6804f7b9b40d,lightning_received,5000000,0,0,0,41aeafcb84349b171bef6804f7b9b40dfb93f14fc79a3cb28a0f944c6a2b2edb,
2024-07-08T12:46:02.722Z,70e1c926-9030-4f46-b802-87bdb7d9cfde,lightning_received,5000000,0,0,0,70e1c92690304f46b80287bdb7d9cfde25918949b1e5208340140873f006e976,
2024-07-08T15:27:07.033Z,c38f166d-ec78-498e-99c9-0d4d3814ca1c,lightning_received,1000,0,0,0,c38f166dec78398e19c90d4d3814ca1cf8e1489b63674294f7fbcdbfd70cae81,
2024-07-08T15:27:19.390Z,d654144d-23c2-4b32-821e-5465c6534c02,lightning_received,1000,0,0,0,d654144d23c23b32821e5465c6534c02e45550de2a12acd5c327c446870a1fb5,
2024-07-08T17:07:17.105Z,ce98abd6-96cf-4957-a667-bb9f8ae00e63,lightning_received,1000,0,0,0,ce98abd696cfc957e667bb9f8ae00e6332f884b86b567579ff5eff38f1e4d969,
2024-07-09T11:40:32.763Z,0ec17573-9c46-49ef-9e1c-d9fa85f915fc,lightning_received,1000,0,0,0,0ec175739c46a9ef9e1cd9fa85f915fc1f4a532cac4cbc09767a028887bf423f,
2024-07-09T22:47:22.749Z,f1fafe12-3ed9-4723-a145-d92243e7c3fa,lightning_received,1000,0,0,0,f1fafe123ed9e7236145d92243e7c3fa1dfabd0b821df70476c3229740dc9848,
2024-07-10T02:35:06.344Z,eb611422-3db1-43ec-a4cb-6ba1e3198a7a,lightning_received,5000000,0,0,0,eb6114223db143eca4cb6ba1e3198a7add067ea1cff7c35e792093830f1e3ded,
2024-07-11T08:49:36.895Z,4cff3a78-a66b-4a2f-975a-69cf192377ad,lightning_received,12000,0,0,0,4cff3a78a66b9a2fd75a69cf192377ad030cec9cfd8b948c146fd1a86d66c3f8,
2024-07-11T16:05:42.390Z,e73a23cb-2103-4c1a-b4a2-31dd9cec65f1,lightning_received,235000,0,0,0,e73a23cb2103fc1ab4a231dd9cec65f14a32f3a5a7d25587b91ee00fa47d7d2e,
2024-07-12T07:57:44.291Z,51c487d7-8d8d-4430-a8fb-b6d41e0803d3,lightning_received,111000,0,0,0,51c487d78d8de430a8fbb6d41e0803d32b67222039580472d854b9ad025707a4,
2024-07-12T08:22:37.661Z,02ee520b-5bf2-45ca-86ff-344367381a6d,lightning_received,33000,0,0,0,02ee520b5bf2e5ca86ff344367381a6dd33b91e4c6ab300f42508740da145a85,
2024-07-12T09:45:19.420Z,5eafffe5-3dac-47dd-ac21-1467761149c8,lightning_received,12000,0,0,0,5eafffe53dac47ddec211467761149c83f11ec9f37b314da4c3ad4772a78e09d,
2024-07-12T09:45:42.311Z,e7c7ef9d-f14c-49a8-83df-d703a6609b65,lightning_received,12000,0,0,0,e7c7ef9df14cb9a8c3dfd703a6609b65e9101c444ece30528fda533106574045,
2024-07-12T09:45:45.744Z,0a1819b8-ee00-405f-9584-b62b42caac33,lightning_received,12000,0,0,0,0a1819b8ee00905f9584b62b42caac33f669ad0ef690f315d19f887ae288857e,
2024-07-12T15:09:48.570Z,6bb363b6-fcf1-4cd3-b107-9240094cc7e0,lightning_received,12000,0,0,0,6bb363b6fcf18cd3f1079240094cc7e0031d8e5e3a993fe18b9aa1bc400f927b,
2024-07-12T16:51:46.023Z,0df41cfc-320b-4891-8ba3-ba3a4a7cd2c7,lightning_received,123000,0,0,0,0df41cfc320b28910ba3ba3a4a7cd2c7958f487ac4b7e1c0022d6bbb2accb882,
2024-07-12T17:04:24.338Z,22af2805-6a3f-43aa-a254-23cb9295635f,lightning_received,12000,0,0,0,22af28056a3f03aa625423cb9295635f8e95a57b2a85820a79608307ea3b0795,
2024-07-15T07:38:22.422Z,a9fea85b-a89f-4312-b495-41f0702e17c2,lightning_received,1000,0,0,0,a9fea85ba89ff312349541f0702e17c2df4d11942f7cac19a0f4825f46cbcafb,
2024-07-15T07:41:06.732Z,b889ab4a-cd7d-40e7-9deb-8add76a0c43b,lightning_received,10000,0,0,0,b889ab4acd7d70e71deb8add76a0c43b654807d0f595adc0b609c9ba50915dc1,
2024-07-15T07:41:42.533Z,811f3ae8-b714-46bb-9ea1-5eb52cbcf78f,lightning_received,10000,0,0,0,811f3ae8b71476bb1ea15eb52cbcf78f2d366305cc26b1bee15b547ff0973dc2,
2024-07-15T09:02:11.076Z,3d60a90f-961f-4eca-8558-ec590f20d1fe,lightning_received,5001000,0,0,0,3d60a90f961f2eca8558ec590f20d1fe25608367fac1a687ccffd80fd91bec36,
2024-07-15T09:02:31.117Z,3825c810-263a-4f41-81e8-93b14c9d1a6c,lightning_received,1000,0,0,0,3825c810263a6f4101e893b14c9d1a6c9c128a6b33d9bd683aaacc8a4e0d570e,
2024-07-15T09:05:37.066Z,02c9af25-2e56-42cf-9b80-546acf84a6ff,lightning_received,1000,0,0,0,02c9af252e56e2cf1b80546acf84a6ffab0043ffc47c35e35f0d7690825babd8,
2024-07-15T10:49:13.767Z,52eb94e4-0e0b-4650-a2e3-b7da8ddadb5d,lightning_received,1000,0,0,0,52eb94e40e0b265022e3b7da8ddadb5dfa06ccff0478ac8392bfeaa7d7d5a708,
2024-07-15T10:51:20.429Z,73790193-bac9-47a8-92d4-0cfd512a3f78,lightning_received,1000,0,0,0,73790193bac927a892d40cfd512a3f78711c306d540b275f2a4611e8b7becd0f,
2024-07-15T10:54:47.613Z,78f444f4-bce3-456a-8d1a-0af058b543e5,lightning_received,1000,0,0,0,78f444f4bce3056a4d1a0af058b543e50506f34027e7d24a620964e8916c0cb0,
2024-07-15T10:58:09.125Z,f98c933a-39e1-40ea-b997-d46bf362f855,lightning_received,1000,0,0,0,f98c933a39e170eab997d46bf362f8550e22f2b84700c2d4f2e483dd96e75d3f,
2024-07-16T12:53:50.305Z,6bfcf42e-fe7e-4ee8-8b74-eef0500cd222,lightning_received,1000,0,0,0,6bfcf42efe7e5ee80b74eef0500cd222234fdb4117e329863a1f96c374fbb6eb,
2024-07-16T23:43:08.319Z,fe88b8d8-1841-471d-b4fa-7fecc7d797cb,lightning_received,5000000,0,0,0,fe88b8d81841971d74fa7fecc7d797cb03158ed410841377e2f90090404e7900,
2024-07-18T12:15:57.602Z,ba05bf1e-e89e-47f8-8ad7-a68ed76c4f7f,lightning_received,123000,0,0,0,ba05bf1ee89ea7f8cad7a68ed76c4f7f56de6ac971d4690f18c4cbdd0c38b9dc,
2024-07-18T20:51:45.918Z,cf6a6dfb-e174-453e-8e53-e37e4d0db1fc,lightning_received,5003000,0,0,0,cf6a6dfbe174253e0e53e37e4d0db1fcad78c63d93a68a35d6fcfac7b8382259,
2024-07-18T20:52:14.088Z,7f761abe-d9f6-4c6a-a866-7b2c76d8af9b,lightning_received,250000000,0,0,0,7f761abed9f60c6a68667b2c76d8af9b6c22decef627e31b1487d5ec4536be85,
2024-07-18T20:55:48.849Z,d0191b0f-853c-4456-af03-daa6d18d36fb,lightning_received,5000,0,0,0,d0191b0f853cc456af03daa6d18d36fbd141d0927c3bc38139475d76b10eda28,
2024-07-18T20:56:12.687Z,31ecd9cf-bed0-488a-a8a6-f1cdc5d274a0,lightning_received,5000000,0,0,0,31ecd9cfbed0c88ae8a6f1cdc5d274a0798c60401d9054b2f7b42c5f2c287f59,
2024-07-18T20:56:38.520Z,c94fd04e-7886-42a0-81e4-5ef97b17ee0e,lightning_received,250000000,0,0,0,c94fd04e788682a0c1e45ef97b17ee0e036b6e164ac6cb5e81e182e1aff89b1b,
2024-07-18T20:57:52.926Z,758bc21a-55f5-4b43-8786-d6cfff88e5ad,lightning_received,250000000,0,0,0,758bc21a55f54b434786d6cfff88e5adb22f42a112b5cc1a9d3930a89bbfda03,
2024-07-19T04:45:57.999Z,cb22a8c2-bc87-4a0e-ba8d-149d351c15e6,lightning_received,1000,0,0,0,cb22a8c2bc874a0e7a8d149d351c15e604c148445b05fbe1fe42020776835b53,
2024-07-19T04:47:09.584Z,da008c72-ed89-4447-9ed6-08c00329a939,lightning_received,1000,0,0,0,da008c72ed8954479ed608c00329a939a6abff347cef218c063c7a9441adc21c,
2024-07-19T04:47:48.546Z,40465f3a-64ee-47a4-b488-6df4dea2cd7c,lightning_received,1000,0,0,0,40465f3a64ee37a474886df4dea2cd7cd43d2c251fb3826b432844916fa64b28,
2024-07-19T14:29:44.801Z,d02d856c-1701-4a1e-8d08-722c92119d88,lightning_received,1000,0,0,0,d02d856c1701ea1e8d08722c92119d88fa06eafb4abd92fd82cfd94517a147f7,
2024-07-19T15:18:33.557Z,fae66913-c6dd-48ab-8b1a-729c7c65f483,lightning_received,1000000,0,0,0,fae66913c6ddf8abcb1a729c7c65f4838329460cd9ac6e2d035834329e8282e5,
2024-07-19T21:08:19.021Z,c3ecd4e0-31ce-4b69-9bc8-3b2c1132b47f,lightning_received,5000000,0,0,0,c3ecd4e031ce1b695bc83b2c1132b47fc16511a995ae2b6c40decdec469aca7f,
2024-07-20T22:25:17.111Z,6523ee6d-9973-4268-8596-0d66d3865c1f,lightning_received,1000000,0,0,0,6523ee6d9973726885960d66d3865c1fc31bb972fcc672f673a7ede5a3d61a9c,
2024-07-20T22:33:53.058Z,135259c5-fc64-4260-ad01-40e9e4b99a9e,lightning_received,1000000,0,0,0,135259c5fc647260ed0140e9e4b99a9eea1f30715c4049c800443aeeb53b1db6,
2024-07-20T22:40:07.440Z,4b85d997-1b46-46cf-9ba1-c731727cf657,lightning_received,5000000,0,0,0,4b85d9971b46b6cfdba1c731727cf6572b9c3ce1c30adf1b782236c7f2acc9ae,
2024-07-20T22:43:22.669Z,235052e4-485d-488a-b097-bb328d43855e,lightning_received,5001000,0,0,0,235052e4485d888af097bb328d43855e87a781cf2ca149a6593ec14b795470e3,
2024-07-20T22:43:24.272Z,647d2302-bdf2-4a56-81aa-4ac9c8e4110b,lightning_received,1000,0,0,0,647d2302bdf22a5641aa4ac9c8e4110b6f55e097fbb9f7f8dde121371646d951,
